hEOG,vEOG
-0.00836435743714544,-0.005262568106919041
-0.008267325171242517,-0.005218028936982472
-0.008247898959596036,-0.005195864477430384
-0.008314397733943768,-0.005245566330522861
-0.008315856028601,-0.005248106578622992
-0.008220771156094944,-0.005195683980546916
-0.008212071505359079,-0.0051970299993160584
-0.008279864138173445,-0.0052390208420134724
-0.008283171341094712,-0.00524367558435734
-0.008184263105064048,-0.005199784459401289
-0.00818081473382419,-0.005181426630622111
-0.008257047359318656,-0.00523855175571517
-0.008263381381967631,-0.005250874228394993
-0.008159064515355313,-0.005196855442067901
-0.008158195175675795,-0.00521082893777648
-0.008231877803829822,-0.0052572587605261905
-0.00823549792262214,-0.005264169587034023
-0.008139222338811664,-0.005204539185479455
-0.00812976525803547,-0.005198594751517716
-0.00820811445306142,-0.00524822167402534
-0.008223206702734678,-0.0052549287546439834
-0.008121349761889015,-0.005206350910136645
-0.00811103250236293,-0.0052004826880328895
-0.00819870186115622,-0.005251495323093616
-0.008209820637375244,-0.005259729179468365
-0.008109547653985897,-0.005209636988157826
-0.008105595586930497,-0.0052020160496944615
-0.008178571652663698,-0.005259464069631742
-0.008189363342017506,-0.00527062630544097
-0.008100179382012587,-0.005221594730683607
-0.008100881670080957,-0.005205154684903993
-0.008176764909155193,-0.00526903357816607
-0.008188202450171418,-0.0052639565002712005
-0.008102949563357466,-0.005222413655354068
-0.008098550193101453,-0.005206611725571668
-0.008169732415213531,-0.0052608815157773265
-0.008190051502944334,-0.005262661681636725
-0.008097448771048526,-0.005197243955694698
-0.008087067124178478,-0.005205056296558912
-0.008168641067604345,-0.0052468375041981605
-0.008166175640065535,-0.0052632173445465065
-0.00808202310263814,-0.00520280192225288
-0.008055693970509377,-0.005194215945931281
-0.008103931696775523,-0.005261098315973839
-0.008089943108446523,-0.005264680870220065
-0.007972545367961069,-0.005191781484547425
-0.007941235690370203,-0.005202424259864945
-0.007996599731874766,-0.0052375027404324825
-0.007983199573864291,-0.005262042099910122
-0.007861642114201156,-0.005196594545870636
-0.007849192669805776,-0.005199745402991586
-0.007898630854672854,-0.005242033879832566
-0.007893205915500908,-0.005266260089109843
-0.007783336457953306,-0.005183320247260289
-0.00776188061797402,-0.005188005234184442
-0.00782495665802816,-0.005240252641154553
-0.007816810242115413,-0.005236928377856489
-0.007707568507667921,-0.005188270867839488
-0.007695376758211953,-0.00517858758615521
-0.007765684473049585,-0.0052313626523284645
-0.007770848046475781,-0.0052425276191649705
-0.007671248655850799,-0.005185630103236861
-0.00767386633278019,-0.005193677624232456
-0.007756521709371132,-0.005247913835452618
-0.007776053868996483,-0.005259528779189061
-0.007692245788723914,-0.005202691858836922
-0.007691788437135756,-0.005204225019005874
-0.0077684006155453525,-0.005250328299635795
-0.007789586232101548,-0.005259959396957314
-0.007696869639608087,-0.00520772536977244
-0.007698247479321738,-0.005201284791165381
-0.007780930336734458,-0.005253249389758301
-0.007799893988053354,-0.005262144115247
-0.007718681653024863,-0.005208403801142855
-0.007718699697538476,-0.005206131737058611
-0.007799692833155855,-0.005258593443638795
-0.007810395066850161,-0.005259608089979916
-0.007720874487059757,-0.005203415669056618
-0.0077193679721068624,-0.00520161802839563
-0.0078028315966726155,-0.005258726917063027
-0.007816862472956144,-0.005262009945857467
-0.007725137859291856,-0.005210905471644208
-0.0077243493928094015,-0.005202675299341468
-0.007805494779213189,-0.005256454810006061
-0.00782643009869254,-0.005260083037997081
-0.007730500974099628,-0.005210185030610954
-0.007731985259569536,-0.005203926680174812
-0.00781792294396667,-0.005250237799053504
-0.007828637828413722,-0.005265067588439969
-0.007736554312973185,-0.005208274506994097
-0.0077280886929697295,-0.005192417407207563
-0.007811052217477928,-0.005248627459664477
-0.007818070132666664,-0.005256308967022189
-0.007727934495205228,-0.005202132405805957
-0.007725205737011323,-0.0051886528077850986
-0.007811267739526802,-0.005253327720658301
-0.007832680199774514,-0.005258193272860656
-0.007735236124725917,-0.0052022086389733714
-0.007736795132491539,-0.005191358511000969
-0.007806162461059271,-0.005243451033407103
-0.007825591880486774,-0.005258443134305544
-0.007734154213623583,-0.005201677155527563
-0.007737533437245709,-0.005197591789393606
-0.00781426264980459,-0.005248137260431839
-0.007827918857461074,-0.005248224800492619
-0.007742130110054852,-0.005193469994587232
-0.007733291785462581,-0.005194397617743764
-0.007813059213582862,-0.005241604749009011
-0.007833630497493457,-0.005251025268171278
-0.007739118500028169,-0.005188367453118937
-0.007736306324268545,-0.0051908320198099985
-0.00781555909112926,-0.0052395456304023865
-0.0078364138052994,-0.005252738444979557
-0.007737342298364921,-0.005203480873706434
-0.0077335428048881045,-0.005200478699987165
-0.007813543108685029,-0.00524349620453627
-0.007829623315182953,-0.005254052873519327
-0.00774253674711048,-0.005203875549473911
-0.007736037663747727,-0.005193553480281901
-0.00780908266073545,-0.005230049593488879
-0.00785461756351264,-0.0052409526020426546
-0.007798397617741352,-0.005189656768775277
-0.007835889267626654,-0.005191074206020501
-0.007966204138437898,-0.00523597514174622
-0.00799731581942977,-0.005246078711515713
-0.007954433892416521,-0.005206478496295834
-0.007976205692587175,-0.005205935879719227
-0.008087423819848028,-0.0052536198756814164
-0.008143021340545276,-0.00527180250167816
-0.008079772739702788,-0.005211141219360902
-0.008095112299571678,-0.0052019963890060006
-0.008187197259245962,-0.005257581102202296
-0.00821521174596055,-0.0052554364913287785
-0.008136157050555468,-0.005218359947188703
-0.008121935707819439,-0.0052087352416615934
-0.008194501054916032,-0.005258986935252106
-0.008195379964914385,-0.005255862499738723
-0.008092080922256986,-0.005215180807394026
-0.008083415780102117,-0.005205148936979878
-0.008167593669908914,-0.005249052341417198
-0.008176417296090784,-0.005256458464864161
-0.00808594848038372,-0.005210025595286605
-0.008089586729455535,-0.005201782035281006
-0.008165508009055003,-0.005249544185817246
-0.008178306129815948,-0.005257224046945765
-0.008083233873337122,-0.0052022121686938465
-0.00808888282725132,-0.005202079525686442
-0.008162439321755467,-0.005250928442927453
-0.008174870177312317,-0.005259153985815046
-0.008074698079424368,-0.005210965822025884
-0.008075489480575978,-0.005203700612471846
-0.008156939433393073,-0.005249104671695639
-0.008165349673550556,-0.005260903113932743
-0.008075931724244567,-0.005207713272154071
-0.008081589015841306,-0.005198724532847744
-0.008150194238915543,-0.00524536913829221
-0.00816305061361171,-0.005259852368220489
-0.008077892636336109,-0.005213516447317763
-0.008073388324466742,-0.005202941066968205
-0.008145225769361433,-0.005256395733768192
-0.008156007350723924,-0.005256595433509655
-0.008064449077680764,-0.005205128145342096
-0.008062330974372993,-0.005198741878885303
-0.00813165547067779,-0.00523244066779494
-0.008155100626316743,-0.0052568208928868345
-0.00806108504361223,-0.005208670399268021
-0.008057906353454193,-0.005191722705879859
-0.008138262316353485,-0.005241834943158234
-0.008151100201075718,-0.005262225034463152
-0.00805774174586208,-0.005199685742890809
-0.00804792593536038,-0.005185801645178814
-0.008129367799993046,-0.005252352650256164
-0.00814086977174456,-0.0052579208024882565
-0.008055237600804479,-0.0052059727493579625
-0.008046184135976792,-0.005186164198494207
-0.00811906465652589,-0.005241670863347649
-0.008141458854952098,-0.005257990539708242
-0.008053157415887946,-0.005193839284948254
-0.008042201638215618,-0.00518967139804352
-0.008121121186696414,-0.005231277521181727
-0.008131457660541502,-0.005256270485136481
-0.00803539770215775,-0.005195458997048649
-0.00803434731711581,-0.005199243517416495
-0.008124008906722612,-0.005234360644996641
-0.00812532965739543,-0.005253315168853438
-0.008035509983966727,-0.005206088352372244
-0.008028068194137261,-0.005187605020192734
-0.008114456039906503,-0.005243065779036414
-0.008127743422603211,-0.005249099238626345
-0.008024961269873458,-0.005192683468173064
-0.008031978383200595,-0.005189682363260883
-0.008111590459063399,-0.005235511152087511
-0.008136765528608047,-0.005274404328658941
-0.008034606148123048,-0.005192052225068017
-0.008015935579501032,-0.005149948779646864
-0.008111341419927903,-0.005206979024097834
-0.008120837000544525,-0.0051876992103855575
-0.008028290404039028,-0.005120576128196227
-0.008009558322546139,-0.005128182908354591
-0.008099891826829748,-0.005161854633699641
-0.0081207094976862,-0.005179876584176279
-0.008027562067293907,-0.005145790725187978
-0.008021133568439481,-0.005127024085321516
-0.008095235568290046,-0.005179844204106876
-0.0081115469150977,-0.005192135514493301
-0.008019253753426306,-0.005140903971241276
-0.008016069752151946,-0.005131158374820526
-0.008095442282567176,-0.005181900301911349
-0.008109914217299452,-0.005189139308694703
-0.008015970440363635,-0.005145723660670925
-0.008009770988597583,-0.0051338198961295226
-0.008092479053508973,-0.005179819777557887
-0.008104068699038606,-0.00519969257142541
-0.008016266365462463,-0.005135110249018908
-0.00802496080316539,-0.005135831476511459
-0.008087641356078467,-0.005175922448173841
-0.008099454095138405,-0.005189180468499074
-0.008012365556980058,-0.005139387364887025
-0.00800540562176549,-0.0051279341793449085
-0.008084277298735218,-0.0051867965857277645
-0.008095421662871513,-0.00520718791255557
-0.008015606719395114,-0.005146883241934138
-0.008007944672478317,-0.005134762889335729
-0.008082378886451726,-0.005185192269698233
-0.008102325355487142,-0.0051921590047360605
-0.008010508631539763,-0.005154922038663564
-0.007998611473350686,-0.005129713450067273
-0.008089190684911454,-0.005187682627686406
-0.008101029101221537,-0.0052001094326089205
-0.008005186763269459,-0.005142709853003798
-0.008000318403524883,-0.005141770643495807
-0.008082934016924725,-0.005185187156821451
-0.008089990671837362,-0.005200011119227685
-0.008005632372617625,-0.005142522758405534
-0.007993506181586466,-0.005151221065384857
-0.008074155357021441,-0.005190020292979301
-0.008100218514686806,-0.005213307583166375
-0.008004245622348811,-0.005148221445308543
-0.007997661378063103,-0.005141219768314071
-0.008071476235405318,-0.005191384262320867
-0.008096283869093637,-0.005201445602738015
-0.008008096766778976,-0.005143310392345431
-0.008003804570129563,-0.005138623620398537
-0.008083225770206346,-0.005184123620541122
-0.008104444768589427,-0.0052052709398401785
-0.00800812153650064,-0.005145988443697421
-0.007997674472600677,-0.005138316424317414
-0.008072504880801135,-0.005186924581183324
-0.008084284880816358,-0.00519655246914928
-0.008004004266435275,-0.005150830978038042
-0.007996869520178267,-0.0051317166273487196
-0.008065675441671302,-0.0051754102740070255
-0.008086061045925429,-0.00519234413124061
-0.008000548498125322,-0.005147806445611725
-0.007998610560410973,-0.005124993158988432
-0.008076836753613509,-0.005177276563305583
-0.008092407349075303,-0.005190749819377926
-0.008002963224750186,-0.005133518101981796
-0.008006486190812099,-0.005116050775764217
-0.008083414860139446,-0.00519890546854244
-0.008094438893148738,-0.005225326746631287
-0.00801141699276723,-0.005176196671559696
-0.00800957270269881,-0.005180741118833609
-0.008083240168962195,-0.005235148781121732
-0.00810169649372383,-0.005239260446514898
-0.008006923222384723,-0.0051827870628120805
-0.007999125615302295,-0.005177631096106475
-0.008076508306094176,-0.005230317210594233
-0.008101331065106002,-0.005254062915885046
-0.00800702267363471,-0.005193016899219845
-0.007997406579138578,-0.005187051331520405
-0.008078534353118555,-0.005235064723164838
-0.008102223808612669,-0.005250786954439938
-0.008011665155779417,-0.005204682983059424
-0.008007480361705718,-0.005188508137221189
-0.00808346897090846,-0.005239193414752077
-0.008107131466840497,-0.0052499247072553745
-0.00801422846329598,-0.005187296960965916
-0.008004018990107735,-0.005184087376322841
-0.008083599693859213,-0.005235998729838878
-0.008096211843679068,-0.005244122166874436
-0.008005861013015408,-0.005201343826725855
-0.008003144432046548,-0.005186897137935584
-0.008088778105048716,-0.005230041951739186
-0.00809890340250451,-0.005246248229599003
-0.00801122092147579,-0.005192438484607531
-0.008006969823862243,-0.005193839390084047
-0.00808313531487214,-0.005230106994033485
-0.00809654491072453,-0.005237967117913108
-0.008014676664259144,-0.005197826660001878
-0.008001013013766205,-0.005182573040376081
-0.008079705444597783,-0.005244259446896544
-0.008102736062753545,-0.005242054994081861
-0.008015268068511246,-0.005192998974917904
-0.008004225145045181,-0.005188512161898941
-0.00808504470980067,-0.005238700631219974
-0.008102591644221769,-0.005239860289049481
-0.00801036572528815,-0.005185446013002504
-0.008005952336465751,-0.005179586724026043
-0.00808360354589009,-0.005227304873669858
-0.008103251503439277,-0.005259669812902363
-0.008015932374985945,-0.0051866914172340505
-0.00800486212247379,-0.005184673944606126
-0.00807881020064231,-0.005230989605954695
-0.008103302103064257,-0.00524995841739383
-0.008010892456705991,-0.005195384802431487
-0.008000771707541819,-0.005185478415688791
-0.008083176574607241,-0.00524233722876757
-0.008102888096233265,-0.005245150394715383
-0.00801319921875322,-0.005197063960827782
-0.008001601154271426,-0.0051932587057113505
-0.008085051510445189,-0.005238281326598426
-0.008102112358941108,-0.005250417341478524
-0.008016893402414066,-0.005191420417709662
-0.008004406218580846,-0.005180067226528213
-0.008081771585246476,-0.005230960689029661
-0.008103166624110456,-0.0052434848619862225
-0.008007061141578176,-0.005186789560027522
-0.007998970061568569,-0.005181282248627109
-0.008082100900897062,-0.005225990877999891
-0.008106065397795863,-0.005238859561323483
-0.008014317188655562,-0.0052057718169412175
-0.008004779922736835,-0.005178455391461134
-0.008082830067136861,-0.005238754056402367
-0.008100663377582707,-0.005246111927773172
-0.008012610654198182,-0.005184001091242699
-0.008010931366942328,-0.0051811055494279815
-0.008082429875489515,-0.0052171761593746615
-0.008098583094107126,-0.005242161412857998
-0.008019394468202235,-0.005178913681204404
-0.00800550604533822,-0.005171052352053408
-0.008091598304194701,-0.00522510852843051
-0.008117821746852357,-0.0052327257416734515
-0.008015252237453275,-0.00519238660161209
-0.008016556306449034,-0.005174608400657531
-0.008084639752866416,-0.005222899586309522
-0.00809800701361091,-0.005232497203445738
-0.00802493844283227,-0.005191910078350514
-0.008008308313365364,-0.0051721561945838185
-0.008102176063636163,-0.005212437263198425
-0.00811514966807097,-0.005227277648793971
-0.008029891681491074,-0.0051753607239025225
-0.008013059685609995,-0.00516876119259067
-0.00809337764809812,-0.005215459145215966
-0.008112054664997752,-0.0052404105450484075
-0.008020450363011996,-0.005177711275327157
-0.008009778833499646,-0.005179064908766318
-0.008093838861178189,-0.00523131276296276
-0.008116704224982615,-0.0052368520814678994
-0.008026066396450472,-0.005173933961970907
-0.008012766632754489,-0.005174302633715952
-0.00809074962937076,-0.0052098144586998395
-0.008111262039759076,-0.0052406838300661125
-0.008012100750210471,-0.00518001263524196
-0.008003700542314557,-0.005173513622132215
-0.008083499092874114,-0.00521740950528503
-0.008095964200862846,-0.00522729045311362
-0.008006960877568378,-0.00517327545904464
-0.00799965188165599,-0.0051718766679976534
-0.008081694670698813,-0.005212322987646683
-0.008091307884024122,-0.0052344070261375105
-0.008009623292663937,-0.005189577311144133
-0.008004374390305652,-0.005173778580846619
-0.008076465356895065,-0.005214000875543745
-0.00809276997259765,-0.005239713378818094
-0.008007256232331013,-0.0051805664215116625
-0.007987242010881843,-0.0051710392903307045
-0.008072025045922098,-0.005220960560494599
-0.008101418242054632,-0.0052309218167938465
-0.008008646687392618,-0.005182329043471996
-0.00800708237733904,-0.005175435654107918
-0.008079227447470553,-0.005213248381224332
-0.008097720600287442,-0.0052248517403226755
-0.008008275255321523,-0.005176625681286935
-0.007995436635394019,-0.005171408595599536
-0.008080393685882021,-0.0052102051613381745
-0.008100772676026534,-0.005236672610194556
-0.008016051284957288,-0.00516423116805967
-0.007996003912754724,-0.005168452130358357
-0.008081062309056293,-0.005204628170441397
-0.008090645266483901,-0.00521389402454621
-0.008010043150254888,-0.005186317313833722
-0.008008333978007907,-0.005164903088342209
-0.008070538744378634,-0.005214442794386592
-0.008091695065648514,-0.005232461421691486
-0.008004428374894004,-0.0051750541415616315
-0.008003302886598253,-0.005165929065580434
-0.008079475168469307,-0.0052073915505771095
-0.008110447382397891,-0.005219204969026798
-0.008008990072742136,-0.005171709949872683
-0.008002316730089255,-0.005166829343965661
-0.008067987956895888,-0.005212318291171895
-0.008102253968836248,-0.005216964266800999
-0.00800550204111622,-0.00517629431553532
-0.00799463358316156,-0.00515295498260484
-0.008076834024979223,-0.005211497026765764
-0.00810285479292131,-0.005218549763312067
-0.008006310436195324,-0.005176237463002718
-0.00799717848696884,-0.005159841980562145
-0.008069934055968467,-0.0052125688267453925
-0.00809224591007434,-0.005236218901436392
-0.00799912272109018,-0.00518233883199752
-0.00798742640708357,-0.005172912360780921
-0.008067413347828926,-0.005219085700066362
-0.008094381861698152,-0.005236814973518338
-0.007997651309840797,-0.005184713033172705
-0.008004301509076472,-0.005174149293751027
-0.008079566651382496,-0.00521556384019043
-0.008095660696937974,-0.005225276076652572
-0.007997139175306922,-0.005189469593311243
-0.007991858995800877,-0.0051691092075473845
-0.008071434789326313,-0.0052221976756005066
-0.00809640787880572,-0.0052381303089074896
-0.008008684615979245,-0.005177127710287961
-0.007996414267103688,-0.005157228907868002
-0.008070246744665681,-0.00520277594260834
-0.008102048606683154,-0.005230638128287154
-0.008006787071826555,-0.0051819787644993625
-0.00798764711107072,-0.005164600729951022
-0.008076277937183891,-0.0052214113996421835
-0.00809381825369634,-0.005231987449590136
-0.00800570569269165,-0.005178930013628241
-0.00799213259638245,-0.005160948751792196
-0.008068888097824417,-0.005204258358130711
-0.008101462073084707,-0.005226769526885458
-0.00800104562307363,-0.005167150091846691
-0.007994660182176039,-0.005163721903050495
-0.008072317546831147,-0.005203850246804745
-0.008086503381865711,-0.005217384452057409
-0.008005715143251898,-0.005179406551814925
-0.007989397408066465,-0.0051599479729888455
-0.008070699899990609,-0.00521274612515638
-0.008093364235451499,-0.005224974481034437
-0.008009039936405282,-0.005180294185911096
-0.007994828409582785,-0.00516341800407221
-0.00805967503893877,-0.005211623210783199
-0.008092311094092242,-0.005228825282914271
-0.008020525620230187,-0.005179882094150355
-0.007984915663664395,-0.005167129089962148
-0.008065902804574723,-0.005220081743879588
-0.008097147470023056,-0.005234526962758346
-0.008006755466360685,-0.005171240256741263
-0.007984934415535,-0.005173566629395798
-0.0080710285240173,-0.005214112514235321
-0.008088744700292687,-0.0052334442083238316
-0.00800457599537825,-0.005174819320332895
-0.00799111473294828,-0.00516422623687501
-0.008075067786610358,-0.005220637439007959
-0.00809020790586796,-0.005223146127170141
-0.007996842429463283,-0.0051771033121454976
-0.007989770015575139,-0.005167675544797099
-0.008062352036523977,-0.005207174909057422
-0.008087893648085731,-0.005235509984511028
-0.007999114604284636,-0.005179827677256459
-0.00798175083310027,-0.005170174228361422
-0.008069684871788971,-0.005226359770703986
-0.008090960306390647,-0.005221650180152842
-0.007995131568331709,-0.005175443875449552
-0.007981478446303526,-0.005177103989218566
-0.008056078827450294,-0.005220956896880923
-0.008077342291948082,-0.005240742425755596
-0.00800774951064422,-0.005185599188806266
-0.007995298192999555,-0.005165492531971495
-0.008068197256479906,-0.005198218637401008
-0.008095578167973879,-0.005245786479071373
-0.008009743241923785,-0.005198076230870062
-0.008003520433437907,-0.005186368886493436
-0.00808787820664119,-0.005232793737105027
-0.008112188717043466,-0.005241922032778581
-0.008009099029846284,-0.00517318228089193
-0.008001988121833389,-0.005167854217310985
-0.008091447108454912,-0.005224998736126643
-0.008096963131954779,-0.005245609195340088
-0.008026804573433419,-0.005191886353146598
-0.00800754980500543,-0.005178279856593088
-0.008084803014614464,-0.005229514835063771
-0.008114937884398597,-0.00524778015274331
-0.008020117865564794,-0.005187576879611662
-0.008002495983674944,-0.005177036482349315
-0.008088075272998747,-0.005219130727760972
-0.008119526063677664,-0.005246005153747501
-0.00803208474719478,-0.00518814774500647
-0.00801534519276055,-0.005180035410865028
-0.008101473359360362,-0.0052194371770591256
-0.008117210353766398,-0.00523988635095842
-0.00802336113955256,-0.005184632115600061
-0.008014361526756674,-0.005182863936310096
-0.008085510943392996,-0.005229483432106033
-0.008113299743612839,-0.005252220849084946
-0.008030083730745406,-0.005201816178671738
-0.00802125475328343,-0.005189881095622328
-0.008100328819941107,-0.005228837486506256
-0.008121928877345527,-0.005246495357483083
-0.008027407297203686,-0.005197926688588374
-0.00800956580950329,-0.005178635631020003
-0.008091502480847034,-0.0052380588011517746
-0.008121391978143377,-0.005240431043616448
-0.008029935318846725,-0.005194220726487296
-0.008028382885257387,-0.005179652643111716
-0.008090181309517538,-0.005228462382928691
-0.008126742679833154,-0.005239689386812944
-0.008039228475966444,-0.005189420607020393
-0.008019612055396785,-0.0051805250969190675
-0.00810228205415388,-0.005222330779195573
-0.00812715968078868,-0.00524813635417456
-0.008034393369086922,-0.005195227085988685
-0.008025420376165403,-0.00518145974321004
-0.008101393666207848,-0.005235762745482364
-0.008125178846367638,-0.005249397504637155
-0.008040030399385974,-0.00518967212401796
-0.008029640484720971,-0.00518534178233107
-0.008097649761639042,-0.005234808908510226
-0.008122147372540429,-0.00525397852626384
-0.008040824736983707,-0.005193589050716574
-0.00802099362118079,-0.005191196945498973
-0.008107405887747016,-0.005228862789762343
-0.008122326210329602,-0.005245840657161704
-0.008032740932355618,-0.005193933768611024
-0.00802751395397543,-0.0051820911019715326
-0.008101384930141519,-0.0052296922865348126
-0.008128523324986026,-0.005244930305131935
-0.008035951817054068,-0.005200417953120392
-0.008024309794335117,-0.0051861046899694336
-0.008097694495127905,-0.005234298966764298
-0.008122708805170938,-0.0052524178337987745
-0.008033306458058736,-0.005201158057857556
-0.008022717030186997,-0.005181893090106962
-0.008099294625461197,-0.005228976792292839
-0.008116890962440193,-0.005246884888922972
-0.008030592849484224,-0.005189942262662122
-0.00801856756006728,-0.005184750166696168
-0.008097263976160432,-0.005238251090218765
-0.00812256208479035,-0.005254290790255642
-0.008033123297950967,-0.005203097888068445
-0.008015316448399958,-0.005191762919605378
-0.00808860618814709,-0.0052375745866039295
-0.00811560746982067,-0.0052561221338881
-0.008033338388414942,-0.005206112425865734
-0.008012264890276429,-0.005185129213204151
-0.008095279152559238,-0.005232527660338283
-0.008112865715790982,-0.005246624302560203
-0.00802831149105211,-0.005200904471982553
-0.00800883244787587,-0.005193155838504553
-0.008088012160820779,-0.005233941601611633
-0.008100037372797554,-0.005249254069352815
-0.00803469629724562,-0.005197958136952265
-0.008015302538746077,-0.005180374819646125
-0.008097801212817805,-0.005224283066326539
-0.008110590241861825,-0.005245695713947786
-0.008022488149712449,-0.0051881798475553985
-0.00800640001636225,-0.005179759401647822
-0.008089530848337278,-0.005237841394331383
-0.008122267258850402,-0.005248352800251964
-0.008026738278205959,-0.0051960119355230925
-0.00801036132299075,-0.005183541386397097
-0.008079510829678596,-0.005225390331695931
-0.008108626880079729,-0.005247403670755012
-0.008032152172109133,-0.005196135556473678
-0.00801658897428022,-0.005180244488804523
-0.00809017096842484,-0.00523490950925884
-0.008117772861226991,-0.005247867753537749
-0.008024440006253844,-0.005188812494173663
-0.008013371254062002,-0.005173771665940417
-0.008094609709326376,-0.005229183617857913
-0.008121495836990268,-0.005245578330442946
-0.008014535990355438,-0.005192436122100201
-0.008012256531894964,-0.005191017631284922
-0.008083097052008473,-0.005229053841304712
-0.00810839247611064,-0.005236848209717135
-0.008031329617253679,-0.005196361094881507
-0.0080119601209796,-0.005176623790017997
-0.008085888501674169,-0.005230226183926269
-0.00810981742855983,-0.005250239888632359
-0.008020791541649358,-0.0052016464928173805
-0.008004024863021156,-0.005190916254659831
-0.008089047137986631,-0.005234087865837023
-0.008125122876558036,-0.005245137246868239
-0.008027102188690639,-0.005194389876805899
-0.008008097082875617,-0.005187577388504145
-0.008088915083264824,-0.005230356118773536
-0.008108443774004942,-0.005245706394174918
-0.008023228288671705,-0.00520665688682665
-0.008015793062660172,-0.0051750322381217675
-0.008100883079926312,-0.005231467036215065
-0.008116566765480651,-0.005240658627732808
-0.008022978899926049,-0.005200701485452818
-0.008008474922417482,-0.005191353362866422
-0.008078983220586174,-0.005243959468583686
-0.00811564018791314,-0.0052487723565408225
-0.008031596252368253,-0.005211197122846951
-0.008014103345258495,-0.005191417028045672
-0.008085847849314206,-0.005230951964730879
-0.008119130335335432,-0.005247125941421268
-0.008025443036262726,-0.005203557439583466
-0.007998741529036024,-0.0051851731170533735
-0.008095630393158545,-0.005225438655017076
-0.008109859870665353,-0.005250035124365743
-0.00802922579581717,-0.005198714094819266
-0.008004727506917985,-0.005182052076565169
-0.008094412753998645,-0.0052244361464051665
-0.008121871654390975,-0.005240648609118245
-0.008032598358531987,-0.00520203416631834
-0.008003126327658622,-0.005175044758560851
-0.008091294973212548,-0.0052299717204217005
-0.008112100840213934,-0.005242943108363396
-0.008024626508454844,-0.005185109861047757
-0.008007631735485687,-0.005187901382400877
-0.008088451202617612,-0.005219849582097199
-0.008118410825566682,-0.005249068749768127
-0.008030511332777789,-0.005195254711664231
-0.00800649276884029,-0.005190948046287782
-0.008093340056913182,-0.0052247117834118995
-0.008125161358640933,-0.0052510183532902144
-0.008022075537401203,-0.005196233199849863
-0.008012810379648226,-0.005183988516011239
-0.0080807732944576,-0.0052395470888416795
-0.00812161915159472,-0.0052546330867809295
-0.008028154991831273,-0.005192055769115507
-0.008014380303012771,-0.0051876996178299535
-0.00809144815619556,-0.00522790881608356
-0.008112240409900133,-0.005244090340756286
-0.008039720166709828,-0.00518926248876225
-0.008013392595612932,-0.005182521444305835
-0.008089094522935337,-0.005236261130211154
-0.008119683974069277,-0.00524580216437684
-0.008030412490109525,-0.005206676839689787
-0.008010874731194535,-0.005185668774671134
-0.008085291278133039,-0.0052401254710159615
-0.008116396813020716,-0.0052543111068454485
-0.008032314606860177,-0.0051920001955710815
-0.008006432411176604,-0.00517396826521918
-0.008091150765600665,-0.0052263892513233065
-0.008118511781134572,-0.0052406476807862635
-0.008034870465708466,-0.005202543324854688
-0.008015343998048064,-0.005184656821794578
-0.008073786634146159,-0.0052244624524257635
-0.008107511268414318,-0.00524981967313777
-0.008042836757067427,-0.005201846271933653
-0.00801907499687871,-0.00517260806218629
-0.008093320201228495,-0.005227722008749321
-0.008117993029095435,-0.005244306499000947
-0.008033663449276833,-0.005189664998451968
-0.008018593303020578,-0.0051815970180061005
-0.008098782158987065,-0.005234399906917888
-0.008123725920424337,-0.005248593422407818
-0.008040980500996477,-0.005196015800335222
-0.008015971288841397,-0.005172866415981677
-0.008100594611737304,-0.005223172823318165
-0.008120577079261877,-0.005242374343273355
-0.008034404144121605,-0.005203136981290455
-0.008021920657860086,-0.005192139211412783
-0.008093417523250402,-0.00523041689889478
-0.008117506224983933,-0.005248586318683406
-0.008031598339008714,-0.005200187624189734
-0.008030308644723278,-0.005184680412589471
-0.008089062304632367,-0.0052313054157844575
-0.008125027266217121,-0.005237908217192161
-0.008036881342440407,-0.005198529799532865
-0.00800841027659448,-0.005177034600251751
-0.008098368467494831,-0.005233230201147215
-0.008118331892433463,-0.005236666642304069
-0.008036159848718822,-0.005197240837656631
-0.008007997235010816,-0.005183373372928591
-0.008091508439348251,-0.005219693041249153
-0.008127745802924245,-0.005237323706871071
-0.008028968399472862,-0.005203967374631857
-0.00800869379213936,-0.005173312930441762
-0.00808374029482098,-0.005228091591306805
-0.008120806527254693,-0.0052525533938893604
-0.008030790217694102,-0.005215881167085668
-0.008009826399820208,-0.005185823657867064
-0.008094289716260035,-0.005237889839975077
-0.008116687999146006,-0.005252349331481291
-0.008044422853975174,-0.0051987800427266175
-0.008005022919491738,-0.005168567601703376
-0.008086301751728529,-0.0052354013358811334
-0.00812011593651154,-0.0052571026162049235
-0.008036786170873823,-0.005204051109450495
-0.00801580723884414,-0.005191788945960682
-0.0080966808824599,-0.005231029696253145
-0.008125062883996902,-0.005243208130092466
-0.008041264992701143,-0.005199035367033181
-0.008020237576739435,-0.005192929211221438
-0.008101187671453923,-0.005225370660013064
-0.008138610500366081,-0.005268518627010816
-0.008046095102497276,-0.005209817251423298
-0.008014915473755616,-0.005184351102590869
-0.008101870234378347,-0.0052203040235483285
-0.008129539766919948,-0.0052499561109197995
-0.008050823590623302,-0.005202895423332669
-0.00802393249852255,-0.005187283089025857
-0.008100325567473496,-0.005235919332763527
-0.008127111706578309,-0.005248161040169074
-0.00803596061905069,-0.005200275939684677
